Unnamed: 0,id_cliente,qtd_filhos,idade,tempo_emprego,qt_pessoas_residencia,renda,sexo_F,sexo_M,tipo_renda_Assalariado,tipo_renda_Bolsista,tipo_renda_Empresário,tipo_renda_Pensionista,tipo_renda_Servidor público,educacao_Primário,educacao_Pós graduação,educacao_Secundário,educacao_Superior completo,educacao_Superior incompleto,estado_civil_Casado,estado_civil_Separado,estado_civil_Solteiro,estado_civil_União,estado_civil_Viúvo,tipo_residencia_Aluguel,tipo_residencia_Casa,tipo_residencia_Com os pais,tipo_residencia_Comunitário,tipo_residencia_Estúdio,tipo_residencia_Governamental,posse_de_veiculo_False,posse_de_veiculo_True,posse_de_imovel_False,posse_de_imovel_True,ano,mes,dia
179,10136,2,39,18.13972602739726,4.0,12752.66,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
180,15824,0,31,1.1232876712328768,2.0,3236.86,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
181,1032,1,37,1.7534246575342465,3.0,5847.17,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
182,8091,0,42,9.252054794520548,2.0,7603.64,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
183,4531,0,53,3.4301369863013704,2.0,964.63,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
184,15199,1,46,14.375342465753429,3.0,6004.87,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
185,1048,2,36,14.257534246575348,4.0,13084.3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
186,14450,0,30,4.454794520547946,2.0,3046.42,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
187,3079,0,60,4.216438356164384,1.0,7276.7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
188,13193,0,49,18.523287671232875,2.0,33429.16,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
189,12184,0,31,5.6054794520547935,2.0,4929.31,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
190,2750,0,43,8.312328767123287,2.0,1878.91,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
191,10723,1,30,3.4356164383561643,3.0,9254.59,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
193,15622,0,50,5.958904109589041,2.0,5507.47,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
194,8507,1,35,2.5506849315068494,3.0,2267.66,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
196,9516,0,24,2.5945205479452054,1.0,4247.94,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2015,1,1
197,8333,3,32,13.895890410958906,4.0,7590.52,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
198,8554,1,50,27.65479452054794,3.0,3792.52,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
199,8819,1,38,0.7150684931506849,3.0,1304.2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
200,10983,0,27,3.764383561643836,2.0,2141.05,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2015,1,1
202,1419,2,37,1.0027397260273974,4.0,3469.59,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2015,1,1
203,9948,0,39,3.175342465753425,2.0,728.96,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
205,8768,0,46,9.704109589041096,2.0,13381.31,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
206,4397,1,40,7.761643835616439,2.0,3091.22,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
207,2805,0,52,10.47945205479452,1.0,6718.18,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
208,10248,0,41,3.7178082191780817,2.0,5852.05,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
209,15485,1,40,21.55068493150685,3.0,3245.19,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
210,15811,0,38,10.438356164383563,2.0,3195.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
211,2060,0,38,10.427397260273972,2.0,10289.08,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
212,15422,1,27,4.035616438356166,3.0,2010.06,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
214,488,1,46,18.035616438356165,2.0,17049.35,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
215,14110,0,28,8.208219178082192,2.0,3169.39,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
216,10297,0,27,6.216438356164384,1.0,24865.21,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2015,1,1
217,2253,1,31,10.427397260273972,3.0,1717.59,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
218,6535,0,50,1.747945205479452,2.0,5109.17,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
219,10339,1,31,6.383561643835616,3.0,512.32,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
220,13914,0,31,11.043835616438356,2.0,24509.8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
221,15178,1,34,3.202739726027397,3.0,1985.93,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
224,10810,1,27,1.5178082191780822,3.0,1594.22,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
225,2573,0,32,0.8082191780821918,2.0,4547.94,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
226,15295,1,33,0.536986301369863,3.0,1923.23,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
227,9376,0,53,33.78630136986301,1.0,13365.25,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
228,11856,2,43,18.336986301369866,4.0,12082.92,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
229,16124,1,51,16.386301369863013,2.0,4434.25,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
230,10276,0,40,16.13972602739726,1.0,14412.61,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
231,3605,0,49,1.5205479452054795,1.0,1413.7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
232,664,1,24,1.356164383561644,3.0,2440.24,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
233,6606,0,35,4.6,1.0,15580.96,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2015,1,1
234,10760,0,51,30.117808219178084,2.0,4704.81,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
235,4172,0,47,5.846575342465752,1.0,4462.83,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
236,1911,1,42,0.8356164383561644,2.0,1622.97,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2015,1,1
238,10292,0,50,19.30958904109589,2.0,4699.34,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
240,15644,0,43,5.715068493150685,2.0,3130.42,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
241,14210,0,51,0.873972602739726,1.0,2029.38,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
242,7196,0,48,8.967123287671232,2.0,2952.57,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
243,12146,0,48,3.276712328767123,2.0,6685.74,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
245,16043,0,60,39.48767123287672,2.0,18589.35,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
247,15632,1,40,15.975342465753426,3.0,2369.62,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2015,1,1
248,13402,1,29,0.3479452054794521,3.0,8538.98,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
249,13959,0,39,7.120547945205479,2.0,941.38,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2015,1,1
251,12106,1,30,5.657534246575342,3.0,3594.85,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
252,7168,0,53,11.134246575342466,2.0,1646.71,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
253,13973,0,60,2.0383561643835617,2.0,583.86,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
254,8249,1,59,11.895890410958906,3.0,15159.6,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
255,9324,0,54,3.263013698630137,2.0,675.21,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2015,1,1
257,4622,1,27,4.523287671232877,2.0,3619.63,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
258,15330,1,40,17.043835616438358,2.0,15375.48,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
259,13254,2,36,3.3479452054794514,4.0,2943.49,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
261,185,0,44,19.45205479452055,1.0,15351.7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
262,13024,0,47,8.926027397260274,2.0,4679.37,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
263,2550,1,38,15.232876712328768,3.0,8370.15,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
265,12336,1,47,3.1150684931506847,3.0,3030.06,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
267,14805,0,31,5.298630136986302,2.0,1526.67,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
268,13514,1,44,5.5178082191780815,3.0,7799.99,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
269,11430,1,41,7.265753424657534,2.0,6390.86,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2015,1,1
270,5059,0,55,8.471232876712326,2.0,6581.12,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
271,14706,1,50,6.802739726027397,3.0,1664.58,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
272,11604,0,57,11.835616438356164,1.0,5297.08,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2015,1,1
273,14345,1,40,3.6986301369863015,3.0,2837.94,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
274,5505,0,40,22.19178082191781,2.0,35747.12,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
275,16174,0,24,2.375342465753425,1.0,3329.12,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
276,7383,0,28,2.5506849315068494,2.0,2086.16,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
277,12341,0,57,4.865753424657535,2.0,3303.7,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
278,3173,1,47,0.2164383561643836,2.0,5116.81,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
279,11533,0,51,23.31232876712329,2.0,17716.87,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
280,14442,0,28,6.2027397260273975,2.0,813.29,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
281,7299,3,33,6.0465753424657525,5.0,7725.87,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
282,4390,0,27,0.7561643835616438,2.0,1928.65,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
283,5057,0,55,8.471232876712326,2.0,7100.13,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
284,4221,0,63,5.846575342465752,1.0,2091.6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2015,1,1
285,14266,1,38,8.293150684931506,3.0,6980.37,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
286,7531,1,43,4.0191780821917815,3.0,4085.63,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
287,6684,1,39,6.898630136986301,3.0,953.28,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
290,14039,1,36,3.624657534246576,3.0,6648.79,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
291,14399,3,35,2.115068493150685,5.0,12294.44,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
292,11986,0,64,9.183561643835615,2.0,3081.21,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
293,13543,2,36,8.186301369863013,4.0,4967.87,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2015,1,1
294,45,0,37,13.276712328767124,2.0,8952.08,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
295,11610,1,29,8.665753424657536,3.0,5907.34,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
297,11983,1,36,1.0767123287671232,3.0,2831.69,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
298,12970,0,52,0.6328767123287671,2.0,1854.41,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2015,1,1
300,3923,0,50,5.764383561643837,1.0,1233.79,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
301,5381,0,27,2.263013698630137,1.0,1870.71,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
302,511,0,55,2.8575342465753426,2.0,2884.24,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
303,7463,0,44,1.7945205479452055,2.0,702.08,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
304,5389,0,27,2.263013698630137,1.0,1276.69,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
305,6588,3,43,20.27671232876712,5.0,2891.85,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
306,8553,1,50,27.65479452054794,3.0,16627.7,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
307,14039,1,36,3.624657534246576,3.0,6648.79,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
308,14244,2,24,2.7890410958904117,4.0,1827.35,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
309,8824,1,31,13.471232876712326,3.0,15197.29,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
310,10793,2,41,20.86027397260274,4.0,7958.21,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2015,1,1
311,9132,1,41,11.627397260273971,3.0,5082.97,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
312,16275,3,38,10.967123287671232,5.0,5519.41,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
313,15502,0,53,5.454794520547946,1.0,3537.57,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2015,1,1
314,4355,1,31,4.427397260273971,3.0,1375.05,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
315,4760,1,38,5.769863013698631,2.0,607.89,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
316,10861,0,42,8.104109589041098,1.0,2260.31,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
317,13807,0,45,4.287671232876712,2.0,3106.49,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
319,11823,2,38,1.1561643835616435,3.0,4965.06,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
320,12092,0,51,11.413698630136984,2.0,1948.23,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
321,14463,2,40,3.4547945205479453,4.0,16611.47,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
323,7129,0,55,6.3780821917808215,1.0,1726.03,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2015,1,1
324,15127,0,49,5.493150684931507,2.0,2007.63,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2015,1,1
325,7788,0,57,3.1643835616438367,2.0,2794.3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
326,9734,1,35,9.12054794520548,3.0,2478.46,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
327,10683,0,32,5.013698630136987,2.0,3737.29,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
328,5964,1,31,9.89315068493151,3.0,6977.17,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
329,9255,0,50,4.931506849315068,2.0,825.29,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
330,4097,0,38,0.463013698630137,2.0,2325.56,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
331,12640,1,41,6.953424657534248,3.0,1924.71,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
332,8929,0,27,5.282191780821917,1.0,3414.81,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
333,2607,0,40,3.895890410958904,2.0,3697.59,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
335,8780,2,40,0.7753424657534247,4.0,2063.33,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2015,1,1
336,12038,1,30,5.153424657534247,3.0,2963.48,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2015,1,1
338,11904,0,28,4.909589041095892,2.0,1325.53,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2015,1,1
339,4888,1,39,6.882191780821918,3.0,3200.63,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
340,2903,0,45,1.6410958904109592,2.0,3049.17,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
341,12866,2,36,6.786301369863014,4.0,5887.87,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
342,9330,1,34,8.517808219178082,3.0,11880.3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
343,8027,0,51,14.643835616438356,2.0,2538.29,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
344,5008,1,32,9.805479452054792,3.0,12410.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
345,1521,0,63,31.750684931506854,1.0,6475.32,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
346,4586,0,45,3.854794520547945,1.0,2354.02,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2015,1,1
347,12999,1,32,10.764383561643836,3.0,24277.98,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
348,8660,1,40,4.6876712328767125,2.0,4686.99,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
349,13081,0,42,1.6739726027397257,2.0,2374.84,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
350,13383,0,38,6.183561643835616,2.0,2493.89,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2015,1,1
352,12686,2,29,3.7013698630136975,4.0,4739.37,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
354,13901,0,46,2.5342465753424657,2.0,2375.06,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
356,10672,1,44,6.934246575342466,2.0,7467.41,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
357,2281,0,27,1.1726027397260277,1.0,2523.7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
358,4986,1,36,7.052054794520547,3.0,5210.42,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2015,1,1
359,2004,0,29,0.2547945205479452,2.0,5077.28,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2015,1,1
360,8543,0,32,9.556164383561644,2.0,1633.46,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2015,1,1
361,7997,0,60,23.263013698630136,2.0,4303.09,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2015,1,1
